x,y,role,token
2.4507758617401123,-38.035587310791016,declaration,function
3.583502769470215,-35.36159133911133,delimiter,(
102.79217529296875,-2.5465221405029297,identifier,element
-1.2008137702941895,-32.72584915161133,delimiter,)
-2.688883066177368,-34.48660659790039,delimiter,{
7.594743728637695,-79.03849029541016,declaration,var
8.459946632385254,193.4686279296875,identifier,cache
21.424503326416016,-57.60780715942383,assignment_operator,=
65.71532440185547,77.9923324584961,other,this
19.121490478515625,-57.861263275146484,delimiter,.
6.3376336097717285,192.76611328125,identifier,cache
4.145390033721924,-80.40940856933594,delimiter,","
25.98346710205078,-97.96726989746094,identifier,instance
3.951244831085205,-77.92570495605469,delimiter,","
27.472375869750977,-103.60993957519531,identifier,dom
1.6185663938522339,-78.34535217285156,delimiter,","
26.338417053222656,-100.19158935546875,identifier,id
-8.1360445022583,-72.1784896850586,delimiter,;
-57.11350631713867,62.30875015258789,control_flow,if
-59.23496627807617,61.47389602661133,delimiter,(
-46.224815368652344,89.6410140991211,logical_comparison,!
99.99436950683594,-3.3027169704437256,identifier,element
-79.75717163085938,-1.6459698677062988,delimiter,)
-81.15335845947266,-4.47161865234375,delimiter,{
-82.26688385009766,-7.723291397094727,return_exception,return
-56.87010955810547,-37.76357650756836,literal,null
-15.176405906677246,-67.97462463378906,delimiter,;
-81.82148742675781,-84.64848327636719,delimiter,}
-55.243743896484375,65.61851501464844,control_flow,if
-53.99592590332031,68.33613586425781,delimiter,(
-9.490971565246582,28.79717445373535,other,typeof
98.40895080566406,-4.949215412139893,identifier,element
-9.359654426574707,23.15590476989746,logical_comparison,==
-9.209338188171387,25.508085250854492,other,'string'
-67.95685577392578,8.173046112060547,delimiter,)
-68.4995346069336,11.134427070617676,delimiter,{
26.869382858276367,-113.39244079589844,identifier,dom
32.5720329284668,-50.07541275024414,assignment_operator,=
109.36664581298828,62.93840789794922,identifier,document
3.13362193107605,33.46086120605469,delimiter,.
5.2115044593811035,32.9260368347168,identifier,getElementById
10.577466011047363,39.27372741699219,delimiter,(
102.62689971923828,-8.611525535583496,identifier,element
5.366659164428711,-16.47208595275879,delimiter,)
-12.590618133544922,-72.9183349609375,delimiter,;
-58.69954299926758,69.3396987915039,control_flow,if
-56.1666145324707,70.4862060546875,delimiter,(
6.67763614654541,199.69691467285156,identifier,cache
-2.200174331665039,42.665191650390625,delimiter,.
1.362640380859375,50.54733657836914,identifier,hasOwnProperty
10.933137893676758,41.92102813720703,delimiter,(
99.66615295410156,-9.68362045288086,identifier,element
5.645565509796143,-14.096817970275879,delimiter,)
-70.42462921142578,6.215207576751709,delimiter,)
-71.88607788085938,11.944859504699707,delimiter,{
72.46173858642578,-85.72737884521484,identifier,instance
34.36713409423828,-48.77384948730469,assignment_operator,=
4.653741836547852,198.1110076904297,identifier,cache
22.58428955078125,49.199398040771484,delimiter,[
101.80743408203125,-11.391019821166992,identifier,element
16.804115295410156,-17.070796966552734,delimiter,]
-15.3464937210083,-73.16856384277344,delimiter,;
-83.99158477783203,-83.5400390625,delimiter,}
-65.43999481201172,72.90524291992188,control_flow,if
-68.50676727294922,72.22644805908203,delimiter,(
29.47810935974121,-110.6824951171875,identifier,dom
-73.07266235351562,3.5012598037719727,delimiter,)
-76.00276184082031,14.681974411010742,delimiter,{
-65.14462280273438,69.74482727050781,control_flow,if
-68.11182403564453,69.4330062866211,delimiter,(
79.34825897216797,-91.1581802368164,identifier,instance
-75.20612335205078,4.053368091583252,delimiter,)
-76.9392318725586,12.60180950164795,delimiter,{
73.85204315185547,-90.4024887084961,identifier,instance
33.808685302734375,-41.16215515136719,delimiter,.
32.04912567138672,-113.661865234375,identifier,dom
35.98871612548828,-43.0198974609375,assignment_operator,=
32.43896484375,-111.10887145996094,identifier,dom
-18.32498550415039,-76.38317108154297,delimiter,;
-96.5343017578125,-77.71588897705078,delimiter,}
-99.4954605102539,-76.328125,control_flow,else
-81.76387786865234,11.188730239868164,delimiter,{
74.91868591308594,-87.37258911132812,identifier,instance
37.89015579223633,-47.360572814941406,assignment_operator,=
2.129838228225708,197.341064453125,identifier,cache
23.446388244628906,51.28898620605469,delimiter,[
102.39813995361328,-14.133930206298828,identifier,element
19.099023818969727,-18.378076553344727,delimiter,]
39.25552749633789,-43.48935317993164,assignment_operator,=
43.59687423706055,-39.03956604003906,declaration,new
57.22621536254883,77.46115112304688,other,this
52.18626403808594,48.23263168334961,delimiter,(
32.28482437133789,-108.72746276855469,identifier,dom
5.193538188934326,-19.15935707092285,delimiter,)
-18.42940330505371,-73.22212219238281,delimiter,;
-84.86261749267578,-80.34878540039062,delimiter,}
-94.82392883300781,-75.57915496826172,delimiter,}
-99.10257720947266,-73.87347412109375,control_flow,else
-68.380615234375,59.95864486694336,control_flow,if
-67.02603149414062,61.86880111694336,delimiter,(
-48.28656768798828,89.7529296875,logical_comparison,!
80.74497985839844,-88.9509506225586,identifier,instance
-78.6400146484375,2.9663264751434326,delimiter,)
-81.52642822265625,8.620926856994629,delimiter,{
77.37559509277344,-86.68050384521484,identifier,instance
40.78708267211914,-48.931671142578125,assignment_operator,=
-54.67657470703125,-38.226654052734375,literal,null
-21.148618698120117,-73.0843734741211,delimiter,;
-83.99866485595703,-78.43621826171875,delimiter,}
-84.59181213378906,-18.828922271728516,return_exception,return
83.3847885131836,-86.34519958496094,identifier,instance
-18.91259765625,-65.14527130126953,delimiter,;
-85.62495422363281,-71.84632110595703,delimiter,}
-43.34576416015625,69.73745727539062,control_flow,if
-41.76626968383789,71.22894287109375,delimiter,(
37.85472106933594,-4.190649509429932,other,'tagName'
37.390464782714844,-1.1051476001739502,logical_comparison,in
95.39619445800781,4.441626071929932,identifier,element
-47.62641525268555,-1.2268306016921997,delimiter,)
-49.91689682006836,-2.679529905319214,delimiter,{
56.277652740478516,-4.308785915374756,identifier,id
39.932586669921875,-21.220813751220703,assignment_operator,=
95.465576171875,6.748828887939453,identifier,element
37.72886657714844,-8.231047630310059,delimiter,.
54.39552688598633,-3.171452760696411,identifier,id
-32.246456146240234,-57.426025390625,delimiter,;
-37.7301139831543,66.54285430908203,control_flow,if
-37.29630661010742,68.62525939941406,delimiter,(
4.423140525817871,203.41531372070312,identifier,cache
-1.809601902961731,44.7131462097168,delimiter,.
2.2096879482269287,48.686214447021484,identifier,hasOwnProperty
11.020635604858398,44.31593322753906,delimiter,(
55.756099700927734,0.5781143307685852,identifier,id
6.282781600952148,-10.340066909790039,delimiter,)
-45.7567024230957,-4.085499286651611,delimiter,)
-49.3422737121582,-5.587082386016846,delimiter,{
79.39257049560547,-76.18547058105469,identifier,instance
39.93675231933594,-23.734630584716797,assignment_operator,=
2.465618848800659,201.85728454589844,identifier,cache
23.71611976623535,46.37437057495117,delimiter,[
54.34128189086914,2.088627576828003,identifier,id
15.277158737182617,-14.690909385681152,delimiter,]
-35.40049743652344,-58.13325500488281,delimiter,;
84.12468719482422,-72.45281982421875,identifier,instance
37.06565856933594,-10.644742012023926,delimiter,.
28.04462432861328,-116.37357330322266,identifier,dom
33.26483154296875,-18.540922164916992,assignment_operator,=
99.65222930908203,11.344487190246582,identifier,element
-35.72085189819336,-60.762203216552734,delimiter,;
-85.85890197753906,-23.01399040222168,return_exception,return
88.82801818847656,-81.54902648925781,identifier,instance
-25.03525161743164,-61.32798767089844,delimiter,;
-93.51763153076172,-63.147499084472656,delimiter,}
-95.56739044189453,-62.62236785888672,control_flow,else
-51.488441467285156,-7.875548839569092,delimiter,{
81.35266876220703,-75.53977966308594,identifier,instance
40.531070709228516,-25.992137908935547,assignment_operator,=
45.14860153198242,-35.926239013671875,declaration,new
59.14402770996094,79.43678283691406,other,this
54.227779388427734,46.55980682373047,delimiter,(
98.96688079833984,13.332603454589844,identifier,element
6.145899772644043,-6.340283393859863,delimiter,)
-36.970863342285156,-56.12135696411133,delimiter,;
0.22788840532302856,203.33050537109375,identifier,cache
25.6503963470459,45.13932418823242,delimiter,[
86.27725219726562,-73.7956314086914,identifier,instance
47.16179275512695,9.804055213928223,delimiter,.
47.60758590698242,7.76375150680542,identifier,getId
17.202714920043945,0.3689790666103363,delimiter,(
15.220303535461426,-0.8160197138786316,delimiter,)
26.228252410888672,-18.4976749420166,delimiter,]
31.061511993408203,-18.780351638793945,assignment_operator,=
88.05839538574219,-79.03211212158203,identifier,instance
-26.961950302124023,-62.5694465637207,delimiter,;
-84.49305725097656,-66.59809112548828,delimiter,}
-84.1553955078125,-21.593509674072266,return_exception,return
86.40604400634766,-81.82828521728516,identifier,instance
-21.047971725463867,-62.20298385620117,delimiter,;
-84.7524185180664,-69.31782531738281,delimiter,}
-20.166549682617188,94.79667663574219,control_flow,if
-16.381669998168945,92.34349822998047,delimiter,(
85.03211975097656,21.795902252197266,identifier,element
59.43206787109375,20.561201095581055,delimiter,.
69.37757110595703,28.202604293823242,identifier,isElement
-36.78963088989258,10.417903900146484,delimiter,)
-39.247955322265625,16.870954513549805,delimiter,{
-78.62373352050781,-23.05577278137207,return_exception,return
94.29548645019531,21.67990493774414,identifier,element
-20.04279136657715,-57.58485412597656,delimiter,;
