x,y,role,token
-44.339603424072266,4.686001777648926,declaration,func
-30.672107696533203,18.27278709411621,identifier,Open
0.29416534304618835,-8.111993789672852,delimiter,(
-21.517702102661133,21.319488525390625,identifier,url
-24.138750076293945,20.171483993530273,identifier,string
21.09686851501465,19.96605682373047,delimiter,","
-48.651161193847656,56.22147750854492,identifier,c
-1.5656256675720215,23.68182945251465,other,*
-30.330034255981445,24.067792892456055,identifier,Config
18.099332809448242,-29.29988670349121,delimiter,)
0.8559396862983704,-6.509117603302002,delimiter,(
-28.068309783935547,15.561531066894531,identifier,io
-15.854596138000488,-37.41636657714844,delimiter,.
-30.479591369628906,15.98493480682373,identifier,ReadCloser
21.59288787841797,21.1746768951416,delimiter,","
-25.07362174987793,32.69538879394531,identifier,error
19.639530181884766,-28.100135803222656,delimiter,)
52.6005744934082,-17.653350830078125,delimiter,{
53.30498123168945,6.5383782386779785,control_flow,if
-47.1631965637207,55.00181198120117,identifier,c
37.29032897949219,0.06201672926545143,logical_comparison,==
-11.459986686706543,-76.43639373779297,literal,nil
50.63644027709961,-17.147933959960938,delimiter,{
-46.400699615478516,53.805091857910156,identifier,c
27.438852310180664,-5.389491558074951,assignment_operator,=
-32.2563362121582,23.89873504638672,identifier,DefaultConfig
38.58671569824219,-29.173057556152344,delimiter,}
-56.75703811645508,41.52256774902344,identifier,r
26.37314796447754,19.466358184814453,delimiter,","
-35.0570182800293,18.645715713500977,identifier,_
-46.824501037597656,1.7280735969543457,assignment_operator,:=
-17.638534545898438,12.257169723510742,identifier,http
-15.754833221435547,-39.85325622558594,delimiter,.
-33.76954650878906,15.588191032409668,identifier,NewRequest
-3.6811654567718506,-10.38753604888916,delimiter,(
9.742413520812988,3.8708956241607666,other,""""
10.886287689208984,5.972410678863525,other,""""
18.596843719482422,14.874343872070312,delimiter,","
-20.370454788208008,21.777193069458008,identifier,url
20.373363494873047,16.134254455566406,delimiter,","
-12.810193061828613,-78.00596618652344,literal,nil
14.154966354370117,-29.502704620361328,delimiter,)
-57.60261917114258,42.7385139465332,identifier,r
-18.256851196289062,-29.71643829345703,delimiter,.
-35.36648178100586,10.459527969360352,identifier,Header
-16.278120040893555,-28.426923751831055,delimiter,.
-9.483769416809082,-10.260552406311035,identifier,Set
-4.888420104980469,-11.171809196472168,delimiter,(
