x,y,role,token
7.026445388793945,12.516118049621582,declaration,func
0.04940600320696831,13.13944149017334,identifier,Open
5.423090934753418,-9.991756439208984,delimiter,(
0.03229961916804314,7.474739074707031,identifier,url
1.1953125,9.266438484191895,identifier,string
12.218106269836426,-8.401731491088867,delimiter,","
-19.124013900756836,24.987638473510742,identifier,c
6.077267169952393,2.3623156547546387,other,*
-6.356556415557861,13.054804801940918,identifier,Config
14.086355209350586,-21.647668838500977,delimiter,)
6.130568027496338,-9.028568267822266,delimiter,(
-2.285219430923462,11.689297676086426,identifier,io
-11.544620513916016,-16.558002471923828,delimiter,.
-1.6939998865127563,13.168846130371094,identifier,ReadCloser
12.511810302734375,-7.539204120635986,delimiter,","
3.8890762329101562,22.25174331665039,identifier,error
15.091936111450195,-20.62785530090332,delimiter,)
25.61574363708496,-9.15861988067627,delimiter,{
30.441951751708984,0.8490725159645081,control_flow,if
-18.20669174194336,24.002351760864258,identifier,c
20.50899887084961,2.0848262310028076,logical_comparison,==
16.77561378479004,20.58621597290039,literal,nil
25.54076385498047,-7.720882415771484,delimiter,{
-17.320091247558594,23.61403465270996,identifier,c
14.572490692138672,-0.6559315919876099,assignment_operator,=
-6.196916580200195,14.357742309570312,identifier,DefaultConfig
23.099958419799805,-16.895456314086914,delimiter,}
-10.855298042297363,28.47918128967285,identifier,r
14.852274894714355,-7.871705532073975,delimiter,","
-3.2636196613311768,17.21149444580078,identifier,_
9.698853492736816,13.17208194732666,assignment_operator,:=
-16.36355972290039,10.980794906616211,identifier,http
-9.545661926269531,-16.850374221801758,delimiter,.
-1.135963797569275,15.872896194458008,identifier,NewRequest
4.296627998352051,-12.607599258422852,delimiter,(
-0.040518540889024734,-24.33144760131836,other,""""
1.6310745477676392,-24.614831924438477,other,""""
11.563946723937988,-11.840411186218262,delimiter,","
-0.3285890519618988,6.853693008422852,identifier,url
12.440413475036621,-10.540549278259277,delimiter,","
17.89812469482422,21.47603988647461,literal,nil
11.820540428161621,-21.906824111938477,delimiter,)
-11.717493057250977,29.004398345947266,identifier,r
-8.016768455505371,-11.445734024047852,delimiter,.
1.484561562538147,16.19312286376953,identifier,Header
-6.689485549926758,-12.560791015625,delimiter,.
-5.010406017303467,19.5920352935791,identifier,Set
3.5739939212799072,-13.327674865722656,delimiter,(
-0.038826681673526764,-23.270902633666992,other,""""
1.916952133178711,-23.675607681274414,other,""""
11.367731094360352,-12.735112190246582,delimiter,","
-6.909770488739014,4.370046138763428,identifier,time
-6.744455814361572,-15.308213233947754,delimiter,.
-8.478443145751953,3.1499645709991455,identifier,Now
0.8429219722747803,-15.472926139831543,delimiter,(
6.560922622680664,-19.93335723876953,delimiter,)
-5.49603271484375,-14.90401554107666,delimiter,.
-9.282472610473633,4.160351753234863,identifier,UTC
0.5884423851966858,-14.787134170532227,delimiter,(
7.113430500030518,-20.34856605529785,delimiter,)
-5.292715549468994,-13.942365646362305,delimiter,.
-8.392662048339844,6.571682929992676,identifier,Format
1.4766020774841309,-13.103116035461426,delimiter,(
-16.109025955200195,9.858360290527344,identifier,http
-9.573894500732422,-15.386198997497559,delimiter,.
-7.982347011566162,5.8040771484375,identifier,TimeFormat
9.321313858032227,-20.560129165649414,delimiter,)
10.859946250915527,-21.163793563842773,delimiter,)
-16.813858032226562,27.190052032470703,identifier,c
-9.268021583557129,-12.041312217712402,delimiter,.
-6.883042335510254,8.976215362548828,identifier,Sign
3.4372143745422363,-10.752293586730957,delimiter,(
-9.908498764038086,29.89069366455078,identifier,r
13.756628036499023,-10.549036979675293,delimiter,","
5.990529537200928,1.755571722984314,other,*
-17.71189308166504,26.357770919799805,identifier,c
-10.364776611328125,-13.15955924987793,delimiter,.
-7.578144073486328,9.941671371459961,identifier,Keys
11.89835262298584,-20.376262664794922,delimiter,)
-11.791595458984375,19.891916275024414,identifier,client
10.393990516662598,12.167193412780762,assignment_operator,:=
-16.841468811035156,25.624908447265625,identifier,c
-11.522439002990723,-13.718804359436035,delimiter,.
-8.648432731628418,16.663829803466797,identifier,Client
30.503808975219727,2.4381093978881836,control_flow,if
-10.9827299118042,18.754066467285156,identifier,client
19.9979190826416,2.425069570541382,logical_comparison,==
15.549487113952637,20.18858528137207,literal,nil
25.827415466308594,-6.466163635253906,delimiter,{
-10.536377906799316,19.664064407348633,identifier,client
15.108587265014648,-0.37432563304901123,assignment_operator,=
-15.32810115814209,10.70277214050293,identifier,http
-11.350067138671875,-15.179206848144531,delimiter,.
-6.850265979766846,15.406325340270996,identifier,DefaultClient
23.843210220336914,-15.897540092468262,delimiter,}
-2.6702778339385986,27.605417251586914,identifier,resp
15.614027976989746,-6.965246200561523,delimiter,","
4.806884765625,25.41683006286621,identifier,err
10.840657234191895,13.016608238220215,assignment_operator,:=
-12.061808586120605,18.001611709594727,identifier,client
-12.095194816589355,-11.844064712524414,delimiter,.
-3.0226261615753174,14.426033020019531,identifier,Do
3.386153221130371,-9.41271686553955,delimiter,(
-9.163957595825195,29.63237762451172,identifier,r
14.929154396057129,-19.18878936767578,delimiter,)
29.289188385009766,2.140967607498169,control_flow,if
3.7526285648345947,25.511241912841797,identifier,err
22.247861862182617,6.400208950042725,logical_comparison,!=
14.997204780578613,21.119991302490234,literal,nil
27.246110916137695,-6.763915061950684,delimiter,{
34.442420959472656,-7.774423122406006,return_exception,return
14.79934310913086,22.691829681396484,literal,nil
17.4241886138916,-7.757575511932373,delimiter,","
3.9419217109680176,24.411693572998047,identifier,err
25.067651748657227,-16.70264434814453,delimiter,}
29.376449584960938,0.9086646437644958,control_flow,if
-2.827915906906128,26.23577880859375,identifier,resp
-11.33178997039795,-9.071965217590332,delimiter,.
-0.1692434400320053,19.93324851989746,identifier,StatusCode
21.65857696533203,6.5917816162109375,logical_comparison,!=
-0.807432234287262,20.901290893554688,other,200
27.17207145690918,-7.718593120574951,delimiter,{
34.37527084350586,-6.96746826171875,return_exception,return
15.501753807067871,23.33551597595215,literal,nil
18.142133712768555,-8.283714294433594,delimiter,","
-1.082088828086853,17.040132522583008,identifier,newRespError
2.9139440059661865,-8.28934383392334,delimiter,(
-4.272395610809326,26.18389892578125,identifier,resp
15.876730918884277,-18.92821502685547,delimiter,)
24.54051399230957,-17.5447998046875,delimiter,}
35.61963653564453,-6.951554775238037,return_exception,return
-3.090575933456421,25.392492294311523,identifier,resp
-10.576630592346191,-8.797249794006348,delimiter,.
1.3586785793304443,17.66535758972168,identifier,Body
16.47136116027832,-8.871264457702637,delimiter,","
16.964174270629883,23.023792266845703,literal,nil
26.307832717895508,-17.844430923461914,delimiter,}
