x,y,role,token
173.53305053710938,-91.92864990234375,func,func
67.8774185180664,-32.24257278442383,identifier,New
-105.39995574951172,-99.16416931152344,(,(
52.821346282958984,53.89262771606445,identifier,opts
54.46620559692383,-20.358062744140625,identifier,Options
-171.89248657226562,-33.4028205871582,),)
-89.06855010986328,-96.3697738647461,(,(
47.26298904418945,0.3932339549064636,identifier,genny
-88.62998962402344,-33.044124603271484,.,.
46.448795318603516,-22.538667678833008,identifier,Generator
-132.61268615722656,100.06482696533203,",",","
169.39793395996094,0.07292524725198746,identifier,error
-170.97769165039062,-17.982288360595703,),)
-22.418991088867188,-199.03924560546875,{,{
90.7501220703125,53.33634567260742,identifier,g
65.18167114257812,-150.53477478027344,:=,:=
48.0452766418457,0.624555766582489,identifier,genny
-87.60391235351562,-19.958513259887695,.,.
69.21649932861328,-33.89143753051758,identifier,New
-86.83525085449219,-117.49022674560547,(,(
-182.35679626464844,-10.23398208618164,),)
-2.11635422706604,-86.53057861328125,if,if
160.98416137695312,38.07699966430664,identifier,err
63.558013916015625,-147.51168823242188,:=,:=
54.79216003417969,53.495269775390625,identifier,opts
-87.52354431152344,-16.02846908569336,.,.
60.19123840332031,-27.361047744750977,identifier,Validate
-85.71665954589844,-119.22813415527344,(,(
-181.09323120117188,-5.494709014892578,),)
157.9121551513672,41.068702697753906,identifier,err
18.47112274169922,93.4429931640625,!=,!=
-6.79699182510376,-178.30999755859375,{,{
47.302879333496094,204.92648315429688,return,return
89.42053985595703,52.18891525268555,identifier,g
-115.24949645996094,87.11614990234375,",",","
154.2894287109375,26.161046981811523,identifier,err
7.588764190673828,150.0481414794922,},}
88.00234985351562,54.66255187988281,identifier,g
-86.04312896728516,-9.08222484588623,.,.
77.37519836425781,-13.811668395996094,identifier,Box
-65.40839385986328,-120.21491241455078,(,(
54.19470977783203,-3.7903859615325928,identifier,packr
-78.6305160522461,-11.500701904296875,.,.
69.86030578613281,-33.811519622802734,identifier,New
-62.800453186035156,-109.09700775146484,(,(
-40.359554290771484,79.68081665039062,"""",""""
-31.128402709960938,55.16705322265625,"""",""""
-108.02764129638672,81.94288635253906,",",","
-38.63459014892578,76.99006652832031,"""",""""
-33.46916961669922,57.288150787353516,"""",""""
-184.54112243652344,5.534305572509766,),)
-194.43295288085938,-12.653375625610352,),)
18.26903533935547,3.110024929046631,identifier,ctx
55.368682861328125,-145.5709991455078,:=,:=
53.28397750854492,-2.366243362426758,identifier,plush
-78.48553466796875,-9.085919380187988,.,.
73.54257202148438,-30.86026382446289,identifier,NewContext
-86.68362426757812,-124.38532257080078,(,(
-197.13204956054688,-8.619255065917969,),)
18.13258934020996,3.1427161693573,identifier,ctx
-78.16321563720703,-0.9652203917503357,.,.
84.40707397460938,-28.15822410583496,identifier,Set
-59.19874572753906,-110.4476089477539,(,(
-36.89952087402344,82.02156829833984,"""",""""
-34.9640998840332,53.44466781616211,"""",""""
-113.93041229248047,78.06867218017578,",",","
54.65174102783203,52.91543197631836,identifier,opts
-60.421226501464844,-23.26844596862793,.,.
43.3419189453125,21.661190032958984,identifier,App
-201.27227783203125,-8.535823822021484,),)
87.7272720336914,54.19635772705078,identifier,g
-58.9245491027832,-5.76199197769165,.,.
99.33077239990234,-17.8411865234375,identifier,Transformer
-56.245819091796875,-121.99502563476562,(,(
53.45367431640625,-2.5975637435913086,identifier,plushgen
-68.7816162109375,-11.747239112854004,.,.
99.3359603881836,-17.833133697509766,identifier,Transformer
-55.364437103271484,-125.33607482910156,(,(
15.91606330871582,2.289006471633911,identifier,ctx
-188.51210021972656,13.18139362335205,),)
-204.0805206298828,-8.013106346130371,),)
87.64341735839844,54.10029220581055,identifier,g
-58.64509582519531,-5.917756080627441,.,.
99.32339477539062,-17.84444808959961,identifier,Transformer
-50.47612762451172,-124.63134765625,(,(
47.57627868652344,1.270244836807251,identifier,genny
-65.21631622314453,-8.41733455657959,.,.
94.22271728515625,-13.535499572753906,identifier,Dot
-90.75717163085938,-127.66006469726562,(,(
-186.23095703125,14.738077163696289,),)
-207.75668334960938,-1.4724420309066772,),)
45.972530364990234,221.17938232421875,return,return
88.29330444335938,52.090938568115234,identifier,g
-112.17985534667969,58.38475799560547,",",","
-40.127044677734375,178.87628173828125,},}
172.40147399902344,-89.89628601074219,func,func
-109.50498962402344,-94.68267059326172,(,(
43.516109466552734,8.909598350524902,identifier,jb
57.17878341674805,-20.03860092163086,identifier,Build
-164.8995819091797,-34.53460693359375,),)
57.89607620239258,-19.391145706176758,identifier,BuildID
-92.11798858642578,-110.68020629882812,(,(
-168.2946014404297,-27.488956451416016,),)
92.62501525878906,-85.88394165039062,identifier,string
-24.687341690063477,-201.08860778808594,{,{
71.81924438476562,17.412948608398438,identifier,buildID
94.98632049560547,-84.77287292480469,identifier,string
85.500732421875,14.195708274841309,identifier,hasProwJobID
63.95613479614258,-151.40586853027344,:=,:=
23.090742111206055,-93.37931060791016,for,for
10.349803924560547,47.8502197265625,identifier,_
-115.38835144042969,102.46862030029297,",",","
72.43782043457031,1.7192662954330444,identifier,action
61.34049606323242,-149.93917846679688,:=,:=
43.51952362060547,8.887248039245605,identifier,jb
-82.32431030273438,-21.272502899169922,.,.
72.38802337646484,-12.537718772888184,identifier,Actions
-10.684308052062988,-195.71334838867188,{,{
22.71444320678711,-94.05770874023438,for,for
10.743967056274414,47.59605026245117,identifier,_
-114.2297134399414,102.13932037353516,",",","
82.47132873535156,53.515052795410156,identifier,p
59.31155014038086,-149.11672973632812,:=,:=
