language,model,layer_index,layer_number_one_based,graph,head_index,head_number_one_based,fscore,precision,recall
python,plbart,0,1,ast,11,12,0.0658310744817389,0.11627922438376367,0.05446254425816737
python,plbart,0,1,dfg,5,6,0.18646454045727456,0.12638862363808157,0.4953092662539154
python,plbart,1,2,ast,3,4,0.4258980791590309,0.41507501182321305,0.4573802694104691
python,plbart,1,2,dfg,0,1,0.18442803580310538,0.12154177270651244,0.5040929914593566
python,plbart,2,3,ast,7,8,0.3479893203949548,0.3449094409048589,0.3665939844022379
python,plbart,2,3,dfg,8,9,0.12420199862843348,0.07316931475733794,0.5383525450846058
python,plbart,3,4,ast,1,2,0.3845398886479511,0.37204312856880795,0.4180650683624775
python,plbart,3,4,dfg,7,8,0.10495918440621785,0.05970724357464966,0.49311684352429946
python,plbart,4,5,ast,4,5,0.36306350359423195,0.3892068897363138,0.3552224912884999
python,plbart,4,5,dfg,5,6,0.04309538410362476,0.025102354919258545,0.16611234182111098
python,plbart,5,6,ast,5,6,0.3350344234318871,0.39674026092338605,0.30182459607450807
python,plbart,5,6,dfg,7,8,0.11333408994830485,0.06432993574121432,0.5524154302123344
