x,y,role,token
-10.48033618927002,-16.26884651184082,declaration,def
-0.907258927822113,1.7211732864379883,identifier,_profile_package
-13.42149829864502,-18.0290470123291,delimiter,(
-11.702296257019043,-21.705005645751953,identifier,self
-15.329627990722656,-14.997062683105469,delimiter,)
-17.434995651245117,-15.870389938354492,delimiter,:
10.22197437286377,17.270263671875,identifier,prof
-7.637171268463135,13.48012638092041,assignment_operator,=
2.3122940063476562,10.657777786254883,identifier,cProfile
-11.011795043945312,19.12643051147461,delimiter,.
1.3901326656341553,12.474129676818848,identifier,Profile
-17.654659271240234,17.326650619506836,delimiter,(
-20.443401336669922,-6.732616901397705,delimiter,)
11.967059135437012,18.2977352142334,identifier,prof
-20.118690490722656,8.449983596801758,delimiter,.
-30.558109283447266,10.316139221191406,identifier,enable
-19.525487899780273,16.77178382873535,delimiter,(
-18.83412742614746,-7.559864044189453,delimiter,)
-20.154951095581055,0.8161994814872742,return_exception,try
-18.15888786315918,0.10262029618024826,delimiter,:
-2.3178203105926514,6.61558723449707,identifier,runpy
-16.640239715576172,6.699740409851074,delimiter,.
-4.242062568664551,5.007974147796631,identifier,run_path
-14.6026611328125,7.8143415451049805,delimiter,(
-9.735418319702148,-23.72679328918457,identifier,self
-3.9144110679626465,-22.419862747192383,delimiter,.
-3.9355409145355225,3.3378608226776123,identifier,_run_object
-12.735508918762207,6.047861576080322,delimiter,","
-6.48179292678833,4.305673122406006,identifier,run_name
-7.755626678466797,10.011421203613281,assignment_operator,=
-5.594527244567871,1.6650142669677734,other,'__main__'
-16.143049240112305,-7.405134677886963,delimiter,)
-10.72906494140625,1.2667113542556763,return_exception,except
-6.630584239959717,-0.5430425405502319,identifier,SystemExit
-16.610082626342773,-0.7984732985496521,delimiter,:
-23.18516731262207,-10.296881675720215,other,pass
13.658041000366211,17.873220443725586,identifier,prof
-21.63506507873535,8.991458892822266,delimiter,.
-30.089448928833008,11.495735168457031,identifier,disable
-21.059083938598633,15.6109619140625,delimiter,(
-20.4001407623291,-9.484371185302734,delimiter,)
9.601319313049316,13.564399719238281,identifier,prof_stats
-6.644242763519287,14.245051383972168,assignment_operator,=
4.487411022186279,11.310155868530273,identifier,pstats
-10.007720947265625,19.968732833862305,delimiter,.
4.302250862121582,13.713383674621582,identifier,Stats
-15.519317626953125,12.738485336303711,delimiter,(
14.687308311462402,15.98813533782959,identifier,prof
-17.469099044799805,-9.66325855255127,delimiter,)
11.072864532470703,12.95301628112793,identifier,prof_stats
-23.269655227661133,8.667055130004883,delimiter,.
3.1263537406921387,-4.607856273651123,identifier,calc_callees
-19.749408721923828,14.545541763305664,delimiter,(
-18.986499786376953,-10.62308406829834,delimiter,)
5.482006549835205,2.8956682682037354,return_exception,return
7.657670497894287,1.2911832332611084,delimiter,{
5.399950981140137,-0.48101434111595154,other,'objectName'
26.823320388793945,-3.239070415496826,delimiter,:
-9.496482849121094,-25.539913177490234,identifier,self
-2.7843921184539795,-23.9864501953125,delimiter,.
2.835871458053589,0.34793147444725037,identifier,_object_name
1.465539574623108,-12.867691993713379,delimiter,","
5.339360237121582,-3.0368034839630127,other,'callStats'
24.79820442199707,-3.2180192470550537,delimiter,:
-7.966953754425049,-26.271547317504883,identifier,self
-5.753629684448242,-26.828266143798828,delimiter,.
1.954988718032837,-2.2857143878936768,identifier,_transform_stats
-14.066669464111328,13.129655838012695,delimiter,(
15.49897575378418,12.42310905456543,identifier,prof_stats
-14.674151420593262,-11.54428482055664,delimiter,)
3.454737901687622,-11.995335578918457,delimiter,","
7.626645565032959,-3.289032220840454,other,'totalTime'
25.938114166259766,-5.377491474151611,delimiter,:
16.82762336730957,10.565441131591797,identifier,prof_stats
2.935304641723633,-23.904468536376953,delimiter,.
10.587907791137695,-2.1251416206359863,identifier,total_tt
3.3562986850738525,-13.86909294128418,delimiter,","
8.361227035522461,-5.5763750076293945,other,'primitiveCalls'
23.89708709716797,-5.655635356903076,delimiter,:
15.478351593017578,9.393634796142578,identifier,prof_stats
4.590111255645752,-24.64417266845703,delimiter,.
12.244806289672852,-4.313206672668457,identifier,prim_calls
5.570961952209473,-14.0498628616333,delimiter,","
10.26028060913086,-6.477765083312988,other,'totalCalls'
24.705703735351562,-7.398537635803223,delimiter,:
16.99024772644043,8.544614791870117,identifier,prof_stats
4.753503799438477,-23.010217666625977,delimiter,.
12.572057723999023,-5.926760673522949,identifier,total_calls
5.17637300491333,-15.59861946105957,delimiter,","
9.329291343688965,-8.860089302062988,other,'timestamp'
22.57539939880371,-7.788896083831787,delimiter,:
14.140301704406738,-12.512614250183105,identifier,int
15.67081069946289,-14.610265731811523,delimiter,(
19.247156143188477,-21.195261001586914,identifier,time
16.006803512573242,-16.83056640625,delimiter,.
17.974599838256836,-20.904882431030273,identifier,time
17.342819213867188,-15.665492057800293,delimiter,(
-11.452668190002441,-8.903496742248535,delimiter,)
-12.384373664855957,-10.096433639526367,delimiter,)
-6.940964221954346,-10.302725791931152,delimiter,}
