x,y,role,token
3.040900707244873,7.185543537139893,declaration,function
3.7450218200683594,8.125062942504883,delimiter,(
-86.13951873779297,11.328093528747559,identifier,element
2.207857847213745,11.817239761352539,delimiter,)
1.5600100755691528,10.873139381408691,delimiter,{
-0.3528279662132263,10.160149574279785,declaration,var
-11.760859489440918,-83.9004898071289,identifier,cache
-28.830707550048828,-9.348776817321777,assignment_operator,=
35.73590087890625,-42.207496643066406,other,this
25.05191421508789,-28.412250518798828,delimiter,.
-13.062660217285156,-83.9896240234375,identifier,cache
-48.012054443359375,-0.5401212573051453,delimiter,","
-62.92531967163086,-52.545135498046875,identifier,instance
-49.71086883544922,-0.9022501707077026,delimiter,","
-55.67445373535156,-22.386749267578125,identifier,dom
-50.45647048950195,-1.7421281337738037,delimiter,","
-52.366607666015625,-21.38818359375,identifier,id
-52.09248733520508,-1.7427732944488525,delimiter,;
74.15650939941406,41.051910400390625,control_flow,if
72.39258575439453,38.888824462890625,delimiter,(
56.39869689941406,18.925216674804688,logical_comparison,!
-89.44750213623047,11.799906730651855,identifier,element
22.980640411376953,35.537689208984375,delimiter,)
21.145957946777344,34.26156997680664,delimiter,{
118.9478988647461,-5.2584991455078125,return_exception,return
-27.92220687866211,65.90744018554688,literal,null
-28.250839233398438,52.50728225708008,delimiter,;
21.86604118347168,75.51177215576172,delimiter,}
76.18344116210938,43.53717041015625,control_flow,if
70.45848083496094,37.03292465209961,delimiter,(
14.180590629577637,1.138746738433838,other,typeof
-88.3270492553711,11.923151016235352,identifier,element
17.326799392700195,0.08578044176101685,logical_comparison,==
15.94164752960205,-0.2032019942998886,other,'string'
16.973186492919922,28.022356033325195,delimiter,)
15.571398735046387,28.363374710083008,delimiter,{
-59.6771125793457,-26.802791595458984,identifier,dom
-28.967390060424805,-7.111471652984619,assignment_operator,=
-15.927489280700684,-42.90846633911133,identifier,document
-9.765946388244629,-37.12673568725586,delimiter,.
-9.205995559692383,-33.195404052734375,identifier,getElementById
