x,y,role,token
-20.812894821166992,-4.549752712249756,declaration,def
-19.87226676940918,-5.719292163848877,identifier,_profile_package
9.358234405517578,-1.537356972694397,delimiter,(
-0.9285617470741272,12.699522972106934,identifier,self
11.696517944335938,-3.159416913986206,delimiter,)
2.5437514781951904,4.950802803039551,delimiter,:
-32.859275817871094,-4.253207206726074,identifier,prof
4.489368438720703,-0.9881750345230103,assignment_operator,=
-21.33521842956543,-6.876274108886719,identifier,cProfile
-0.9430108666419983,-5.360691070556641,delimiter,.
-22.391267776489258,-7.578941822052002,identifier,Profile
8.792838096618652,0.8258835077285767,delimiter,(
13.394843101501465,-2.8797624111175537,delimiter,)
-32.218055725097656,-5.261519908905029,identifier,prof
-0.5591416954994202,-3.2003252506256104,delimiter,.
-7.682521343231201,-10.713705062866211,identifier,enable
9.633930206298828,0.5245782136917114,delimiter,(
13.696165084838867,-2.0867955684661865,delimiter,)
4.821971416473389,3.2193603515625,return_exception,try
2.6908419132232666,4.231064796447754,delimiter,:
-16.835662841796875,-7.853496551513672,identifier,runpy
-2.1132683753967285,-3.4814789295196533,delimiter,.
-16.94342613220215,-6.251767635345459,identifier,run_path
7.571145057678223,1.8300786018371582,delimiter,(
-1.7491283416748047,12.0129976272583,identifier,self
-4.6586174964904785,-3.674445867538452,delimiter,.
-16.96458625793457,-4.886828899383545,identifier,_run_object
6.517035961151123,1.4338914155960083,delimiter,","
-16.14076805114746,-5.8171586990356445,identifier,run_name
5.1167802810668945,-2.5175890922546387,assignment_operator,=
-14.938359260559082,-4.0962724685668945,other,'__main__'
16.00558090209961,-0.9914700388908386,delimiter,)
18.3100528717041,-1.1907284259796143,return_exception,except
-14.29931926727295,-6.319386005401611,identifier,SystemExit
2.3262522220611572,3.5496909618377686,delimiter,:
15.618657112121582,-4.82328987121582,other,pass
-31.655359268188477,-4.910982131958008,identifier,prof
-0.5170007348060608,-2.7041845321655273,delimiter,.
-7.667209148406982,-10.705697059631348,identifier,disable
10.383245468139648,0.6533507704734802,delimiter,(
14.438143730163574,-3.0602216720581055,delimiter,)
-27.889562606811523,-1.9383047819137573,identifier,prof_stats
4.721847057342529,-1.1560077667236328,assignment_operator,=
-25.050125122070312,-2.25488018989563,identifier,pstats
-1.3431100845336914,-5.040641784667969,delimiter,.
-24.160993576049805,-1.1106196641921997,identifier,Stats
8.873144149780273,2.299607515335083,delimiter,(
-31.620868682861328,-4.0006022453308105,identifier,prof
15.129914283752441,-2.500432014465332,delimiter,)
-26.83970069885254,-2.7331433296203613,identifier,prof_stats
-1.8377481698989868,-2.420632839202881,delimiter,.
-18.530366897583008,-1.6459386348724365,identifier,calc_callees
10.24233341217041,1.6654587984085083,delimiter,(
14.117368698120117,-1.2426387071609497,delimiter,)
7.5122294425964355,5.625970363616943,return_exception,return
14.654438972473145,11.315787315368652,delimiter,{
-17.84990119934082,1.8071209192276,other,'objectName'
28.98461151123047,-4.321028232574463,delimiter,:
-2.40580677986145,12.365497589111328,identifier,self
-4.86711311340332,-2.7581071853637695,delimiter,.
-17.295080184936523,-4.095521926879883,identifier,_object_name
15.303885459899902,9.80949592590332,delimiter,","
-16.842365264892578,1.1791070699691772,other,'callStats'
29.803003311157227,-3.7465531826019287,delimiter,:
-2.7086026668548584,11.819563865661621,identifier,self
-5.4584126472473145,-2.886781692504883,delimiter,.
-18.184608459472656,-3.2445950508117676,identifier,_transform_stats
9.399724960327148,3.2226409912109375,delimiter,(
-28.282136917114258,-3.1852972507476807,identifier,prof_stats
15.550610542297363,1.0557878017425537,delimiter,)
16.289962768554688,10.253847122192383,delimiter,","
-15.597138404846191,2.1227524280548096,other,'totalTime'
28.829660415649414,-3.1240720748901367,delimiter,:
-26.822980880737305,-3.8033876419067383,identifier,prof_stats
-3.221919298171997,-0.5782684087753296,delimiter,.
-13.49234390258789,0.6139427423477173,identifier,total_tt
15.916778564453125,8.963377952575684,delimiter,","
-16.885236740112305,0.08498191088438034,other,'primitiveCalls'
29.070310592651367,-2.358790397644043,delimiter,:
-27.65880584716797,-3.997070789337158,identifier,prof_stats
-3.9466474056243896,-0.5972241759300232,delimiter,.
-15.920049667358398,-1.1514898538589478,identifier,prim_calls
16.8738956451416,9.319171905517578,delimiter,","
-15.629775047302246,1.2610162496566772,other,'totalCalls'
29.88341522216797,-2.3781018257141113,delimiter,:
-27.265275955200195,-4.661315441131592,identifier,prof_stats
-3.7760379314422607,0.12586069107055664,delimiter,.
-14.595405578613281,0.12274611741304398,identifier,total_calls
16.81865692138672,8.467263221740723,delimiter,","
-15.686376571655273,3.34462308883667,other,'timestamp'
30.851520538330078,-2.9422218799591064,delimiter,:
-14.741035461425781,5.435365676879883,identifier,int
10.339865684509277,4.663278579711914,delimiter,(
-9.945874214172363,4.514132976531982,identifier,time
-2.7104671001434326,1.0671732425689697,delimiter,.
-9.89509391784668,4.4927802085876465,identifier,time
11.596176147460938,3.37115478515625,delimiter,(
14.900328636169434,2.2677114009857178,delimiter,)
15.811577796936035,2.4141430854797363,delimiter,)
16.906206130981445,3.943084478378296,delimiter,}
