x,y,role,token
-2.6852493286132812,2.930938482284546,declaration,func
-7.47393798828125,-14.302189826965332,identifier,Open
-7.119200706481934,-12.537208557128906,delimiter,(
-21.169387817382812,-8.929816246032715,identifier,url
-8.81399917602539,8.45016860961914,identifier,string
4.9729485511779785,25.2576904296875,delimiter,","
-17.99673843383789,-18.64860725402832,identifier,c
-8.427562713623047,6.882811546325684,other,*
-15.04051399230957,-3.2296555042266846,identifier,Config
4.844448089599609,13.694624900817871,delimiter,)
-6.095427989959717,-11.679544448852539,delimiter,(
-20.775461196899414,-1.5155762434005737,identifier,io
23.950246810913086,7.101418495178223,delimiter,.
-19.126907348632812,-1.3770829439163208,identifier,ReadCloser
4.523252010345459,26.002138137817383,delimiter,","
-10.094724655151367,11.209078788757324,identifier,error
4.057291507720947,13.749093055725098,delimiter,)
2.578685760498047,2.271599054336548,delimiter,{
1.6252539157867432,-5.157413482666016,control_flow,if
-17.851543426513672,-20.162700653076172,identifier,c
8.559551239013672,-8.584850311279297,logical_comparison,==
12.977372169494629,-14.603205680847168,literal,nil
3.6044907569885254,0.5737186670303345,delimiter,{
-18.032676696777344,-20.898401260375977,identifier,c
-2.7633697986602783,-1.6572803258895874,assignment_operator,=
-15.462809562683105,-2.6111342906951904,identifier,DefaultConfig
-4.9793901443481445,1.6311745643615723,delimiter,}
-24.974008560180664,-18.005739212036133,identifier,r
3.5630087852478027,29.777759552001953,delimiter,","
-5.756711006164551,10.52016830444336,identifier,_
9.686766624450684,1.73194420337677,assignment_operator,:=
-26.27735137939453,-4.01979923248291,identifier,http
23.807222366333008,8.74592113494873,delimiter,.
-17.261653900146484,-0.451824426651001,identifier,NewRequest
-9.557540893554688,-10.73516845703125,delimiter,(
-14.220956802368164,-10.630029678344727,other,""""
-2.5354108810424805,18.13949203491211,other,""""
7.092758655548096,27.1533203125,delimiter,","
-21.493507385253906,-8.936623573303223,identifier,url
4.748991966247559,27.208349227905273,delimiter,","
14.881539344787598,-15.959541320800781,literal,nil
3.883558511734009,11.2348051071167,delimiter,)
-24.001543045043945,-18.04367446899414,identifier,r
18.54526710510254,8.890095710754395,delimiter,.
-12.25394344329834,1.6344730854034424,identifier,Header
17.39686393737793,10.627032279968262,delimiter,.
-8.72999095916748,3.5447287559509277,identifier,Set
-9.968404769897461,-10.012718200683594,delimiter,(
-14.382608413696289,-10.3877534866333,other,""""
-2.6753976345062256,18.3856201171875,other,""""
7.415241241455078,27.58990478515625,delimiter,","
-16.42120361328125,4.1894354820251465,identifier,time
18.6201171875,10.994063377380371,delimiter,.
-15.826869010925293,6.568235397338867,identifier,Now
